BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202403,2,1631,202403,2,1631,189951,1167753,GEORGIA,13,2024,March,Hail,C,275,THOMAS,TAE,02-MAR-24 16:31:00,EST-5,02-MAR-24 16:31:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,1.91,WNW,MERRILLVILLE,1.91,WNW,MERRILLVILLE,30.95,-83.9,30.95,-83.9,A few thunderstorms occurred across southwest Georgia with one storm producing penny sized hail in Thomas county.,,CSV
202404,11,100,202404,11,215,190397,1172454,GEORGIA,13,2024,April,Flash Flood,C,205,MITCHELL,TAE,11-APR-24 01:00:00,EST-5,11-APR-24 02:15:00,0,0,0,0,0.00K,0.00K,County Official,,,Heavy Rain,,,,,,,,,3.85,SSE,COTTON,2.87,SE,HINSONTON,31.1104,-84.0303,31.1453,-83.9927,"A major flash flood event occurred across portions of the Florida big bend and southern Georgia during the late night hours of April 10th through the early morning hours of April 11th.  Between 6 and 10 inches of rain fell with localized higher amounts, particularly over Tallahassee.  This resulted in rapid water rises across Tallahassee with numerous cars and structures flooded.  Several million dollars in flood damage occurred.  The Godby High School campus was flooded in Tallahassee, resulting in at least $250K in damage just to that school.  Surrounding rural areas of the Florida big bend and southern Georgia also saw numerous flooded roadways. The Lowndes County, GA area including Valdosta saw at least 70 locations with water covering roadways.  The primary cause of the event was a slow moving line of thunderstorms that trained repeatedly over the same locations.",Jack Pierson Road was closed from Harmony Road to County Line Road.,CSV
202404,11,100,202404,11,215,190397,1172455,GEORGIA,13,2024,April,Flash Flood,C,205,MITCHELL,TAE,11-APR-24 01:00:00,EST-5,11-APR-24 02:15:00,0,0,0,0,0.00K,0.00K,County Official,,,Heavy Rain,,,,,,,,,3.87,NW,PELHAM,3.4,NNW,PELHAM,31.1619,-84.1934,31.1632,-84.1707,"A major flash flood event occurred across portions of the Florida big bend and southern Georgia during the late night hours of April 10th through the early morning hours of April 11th.  Between 6 and 10 inches of rain fell with localized higher amounts, particularly over Tallahassee.  This resulted in rapid water rises across Tallahassee with numerous cars and structures flooded.  Several million dollars in flood damage occurred.  The Godby High School campus was flooded in Tallahassee, resulting in at least $250K in damage just to that school.  Surrounding rural areas of the Florida big bend and southern Georgia also saw numerous flooded roadways. The Lowndes County, GA area including Valdosta saw at least 70 locations with water covering roadways.  The primary cause of the event was a slow moving line of thunderstorms that trained repeatedly over the same locations.",Ballfield Road was flooded and closed.,CSV
202404,3,244,202404,3,246,190114,1175096,GEORGIA,13,2024,April,Tornado,C,153,HOUSTON,FFC,03-APR-24 02:44:00,EST-5,03-APR-24 02:46:00,0,0,0,0,,,NWS Storm Survey,,,,,EF0,1.24,150,,,,,2.1,WSW,CENTERVILLE,.88,WSW,CENTERVILLE,32.6107,-83.7144,32.6165,-83.6945,"A Quasi-Linear Convective System moved through the area through the night of the 2nd into the morning of the 3rd. Convection across West Central GA was weaker with limited to no severe activity due to weaker CAPE values, however shear and helicity were plentiful. Convection in the early morning hours was able to organize into several messy supercells ahead of the line, as they tapped into a region of more ample CAPE and steep mid-level lapse rates. Several tornado warnings were issued with three confirmed tornados including a strong EF2 tornado in Rockdale County between Pine Mountain and Conyers.",A brief tornado touched down in a field of trees just southwest of Hwy 41 and Watson Blvd intersection. A few trees were seen snapped near this intersection that took out powerlines/poles. About 1/2 to 3/4 of a mile east of this location along Watson Blvd a few retail signs were blown out. No notable structural damage occurred aside that. Damage was confirmed by Tornado Debris Signature (TDS) from the KJGX radar.,CSV
202404,3,349,202404,3,356,190114,1175097,GEORGIA,13,2024,April,Tornado,C,81,CRISP,FFC,03-APR-24 03:49:00,EST-5,03-APR-24 03:56:00,0,0,0,0,,,NWS Storm Survey,,,,,EF1,5.55,300,,,,,3.13,NNW,MARSHALL,2.58,NNE,MILLDALE,31.9113,-83.922,31.9346,-83.8334,"A Quasi-Linear Convective System moved through the area through the night of the 2nd into the morning of the 3rd. Convection across West Central GA was weaker with limited to no severe activity due to weaker CAPE values, however shear and helicity were plentiful. Convection in the early morning hours was able to organize into several messy supercells ahead of the line, as they tapped into a region of more ample CAPE and steep mid-level lapse rates. Several tornado warnings were issued with three confirmed tornados including a strong EF2 tornado in Rockdale County between Pine Mountain and Conyers.","A tornado touched down over Lake Blackshear with damage quickly occuring where Scenic Route meets North Cedar Creek Rd. Numerous trees, some large pines, were snapped near the base and uprooted as the tornado tracked along North Cedar Creek Rd toward South Coney Rd. Several homes received significant damage due to falling trees with some rood damage, mainly to tin roofs getting peeled back. Max winds estimated at 100 mph. The tornado continued to track northeast where it continued to snap smaller trees. A farm picot irrigation system was flipped near South Coney Rd. A few trees were also snaped along McKinney Rd and just north along GA Hwy 300. Another pivot was flipped between GA Hwy 300 and Pateville Rd with a few tops of trees seen snapped from aerial survey.",CSV
202404,2,2249,202404,2,2306,190114,1175093,GEORGIA,13,2024,April,Tornado,C,247,ROCKDALE,FFC,02-APR-24 22:49:00,EST-5,02-APR-24 23:06:00,0,0,0,0,,,NWS Storm Survey,,,,,EF2,9.47,800,,,,,2.52,NNW,CAMP SMYRNA,1.79,SW,PRINCETON,33.6554,-84.0903,33.7031,-83.9436,"A Quasi-Linear Convective System moved through the area through the night of the 2nd into the morning of the 3rd. Convection across West Central GA was weaker with limited to no severe activity due to weaker CAPE values, however shear and helicity were plentiful. Convection in the early morning hours was able to organize into several messy supercells ahead of the line, as they tapped into a region of more ample CAPE and steep mid-level lapse rates. Several tornado warnings were issued with three confirmed tornados including a strong EF2 tornado in Rockdale County between Pine Mountain and Conyers.","An EF2 with max winds of 110-115 touched down near the 3200 block of Klondike Rd southwest of Conyers and traveled east-northeast downing thousands of trees, some landing on homes, businesses, and vehicles. Max intensity was reached near the intersection of Mcdaniel Road near Briarwood Circle, where 2/3 of a roof of a well built home was torn off. The tornado again reached EF1 intensity as it crossed North Main St NW, ParkCir, College Ave, Milstead Ave, McCalla St NE and Woodland Rd. The storm continued NE as an EF0.",CSV
202404,2,2330,202404,2,2332,190114,1175094,GEORGIA,13,2024,April,Thunderstorm Wind,C,59,CLARKE,FFC,02-APR-24 23:30:00,EST-5,02-APR-24 23:32:00,0,0,0,0,1.00K,,911 Call Center,43.00,EG,,,,,,,,,,1.51,SSW,OCONEE HGTS,1.51,SSW,OCONEE HGTS,33.9616,-83.4341,33.9616,-83.4341,"A Quasi-Linear Convective System moved through the area through the night of the 2nd into the morning of the 3rd. Convection across West Central GA was weaker with limited to no severe activity due to weaker CAPE values, however shear and helicity were plentiful. Convection in the early morning hours was able to organize into several messy supercells ahead of the line, as they tapped into a region of more ample CAPE and steep mid-level lapse rates. Several tornado warnings were issued with three confirmed tornados including a strong EF2 tornado in Rockdale County between Pine Mountain and Conyers.",Tree down near the intersection of Westchester Dr and Westchester Ln.,CSV
202404,3,431,202404,3,433,190114,1175095,GEORGIA,13,2024,April,Thunderstorm Wind,C,91,DODGE,FFC,03-APR-24 04:31:00,EST-5,03-APR-24 04:33:00,0,0,0,0,1.00K,,Emergency Manager,39.00,EG,,,,,,,,,,2.38,SSW,EASTMAN,2.38,SSW,EASTMAN,32.17,-83.2,32.17,-83.2,"A Quasi-Linear Convective System moved through the area through the night of the 2nd into the morning of the 3rd. Convection across West Central GA was weaker with limited to no severe activity due to weaker CAPE values, however shear and helicity were plentiful. Convection in the early morning hours was able to organize into several messy supercells ahead of the line, as they tapped into a region of more ample CAPE and steep mid-level lapse rates. Several tornado warnings were issued with three confirmed tornados including a strong EF2 tornado in Rockdale County between Pine Mountain and Conyers.",Tree down on Edna Moore Road between Hwy 341 and Hwy 87.,CSV
202407,17,1652,202407,17,1653,194476,1202058,GEORGIA,13,2024,July,Thunderstorm Wind,C,103,EFFINGHAM,CHS,17-JUL-24 16:52:00,EST-5,17-JUL-24 16:53:00,0,0,0,0,,0.00K,911 Call Center,55.00,EG,,,,,,,,,,2.71,SE,STILLWELL,2.71,SE,STILLWELL,32.35,-81.22,32.35,-81.22,Isolated thunderstorms developed across portions of southeast Georgia in the afternoon hours within a typical summertime environment. The strongest thunderstorm impacted Effingham County with damaging wind gusts and large hail.,Effingham County dispatch reported five trees down on Ebenezer Road.,CSV
202407,17,1648,202407,17,1649,194476,1202059,GEORGIA,13,2024,July,Thunderstorm Wind,C,103,EFFINGHAM,CHS,17-JUL-24 16:48:00,EST-5,17-JUL-24 16:49:00,0,0,0,0,,0.00K,911 Call Center,50.00,EG,,,,,,,,,,.58,E,SPRINGFIELD,.58,E,SPRINGFIELD,32.37,-81.31,32.37,-81.31,Isolated thunderstorms developed across portions of southeast Georgia in the afternoon hours within a typical summertime environment. The strongest thunderstorm impacted Effingham County with damaging wind gusts and large hail.,Effingham County dispatch reported a tree down blocking the roadway on E 4th Street.,CSV
202407,17,1640,202407,17,1641,194476,1202057,GEORGIA,13,2024,July,Hail,C,103,EFFINGHAM,CHS,17-JUL-24 16:40:00,EST-5,17-JUL-24 16:41:00,0,0,0,0,,0.00K,911 Call Center,1.00,,,,,,,,,,,.9,NW,GUYTON,.9,NW,GUYTON,32.34,-81.39,32.34,-81.39,Isolated thunderstorms developed across portions of southeast Georgia in the afternoon hours within a typical summertime environment. The strongest thunderstorm impacted Effingham County with damaging wind gusts and large hail.,Effingham County dispatch reported quarter sized hail near the intersection of Guyton Road and Courthouse Road.,CSV
202409,26,1517,202409,26,1530,195269,1207233,GEORGIA,13,2024,September,Flash Flood,C,73,COLUMBIA,CAE,26-SEP-24 15:17:00,EST-5,26-SEP-24 15:30:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain / Tropical System,,,,,,,,,2.92,SW,EVANS,2.88,SW,EVANS,33.5052,-82.171,33.5053,-82.1705,"Tropical Storm Helene formed in the NW Caribbean Sea on September 24. Helene moved northward into the Gulf of Mexico where it strengthened into a hurricane on September 25. During the day on September 26, Helene remained off the coast of Florida and an upper low over the southeast US led to strong moisture transport and strong forcing over the area. Heavy rain rates and training bands led to flash flooding developing. Increasing shear associated with the hurricane also led to the development of several tornadoes in heavy rain bands.",Trained spotter reported flooding across N Old Belair Rd near Columbia Rd.,CSV
202409,26,453,202409,26,457,195269,1207221,GEORGIA,13,2024,September,Tornado,C,33,BURKE,CAE,26-SEP-24 04:53:00,EST-5,26-SEP-24 04:57:00,0,0,0,0,5.00K,,Emergency Manager,,,,,EF0,2.27,50,,,,,.62,NE,VIDETTE,1,SW,GOUGH,33.0368,-82.2431,33.0697,-82.2422,"Tropical Storm Helene formed in the NW Caribbean Sea on September 24. Helene moved northward into the Gulf of Mexico where it strengthened into a hurricane on September 25. During the day on September 26, Helene remained off the coast of Florida and an upper low over the southeast US led to strong moisture transport and strong forcing over the area. Heavy rain rates and training bands led to flash flooding developing. Increasing shear associated with the hurricane also led to the development of several tornadoes in heavy rain bands.","A brief tornado touched down just east of Vidette, GA on 9/26/24.|This was in association with the initial outer bands of Hurricane|Helene. The tornado is radar/EM confirmed as the widespread|damage to trees and infrastructure in Burke County, GA made it|impossible to survey this tornado after the fact. The tornado|produced tree and power line damage along its path before lifting|just north of State Route 305.",CSV
202409,26,1323,202409,26,1350,195269,1207222,GEORGIA,13,2024,September,Flash Flood,C,33,BURKE,CAE,26-SEP-24 13:23:00,EST-5,26-SEP-24 13:50:00,0,0,0,0,1.00K,0.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,.73,W,MAGRUDER,.68,W,MAGRUDER,32.9199,-82.2426,32.92,-82.2411,"Tropical Storm Helene formed in the NW Caribbean Sea on September 24. Helene moved northward into the Gulf of Mexico where it strengthened into a hurricane on September 25. During the day on September 26, Helene remained off the coast of Florida and an upper low over the southeast US led to strong moisture transport and strong forcing over the area. Heavy rain rates and training bands led to flash flooding developing. Increasing shear associated with the hurricane also led to the development of several tornadoes in heavy rain bands.",Burke County EM reported Hwy 305 near McGruder Rd washed out.,CSV
202401,9,1300,202401,9,1305,187496,1154910,GEORGIA,13,2024,January,Tornado,C,5,BACON,JAX,09-JAN-24 13:00:00,EST-5,09-JAN-24 13:05:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,2.91,400,,,,,3.03,NNW,SESSOMS STATION,6.47,NE,NICHOLLS,31.558,-82.6057,31.5836,-82.5693,"A strong pre-frontal squall line of strong to severe storms moved quickly eastward across SE GA and NE FL during the afternoon and exited off the SE GA coast into the Atlantic waters by the late afternoon and offshore of the NE FL coast by the evening. Strong dynamics with this system included a very strong low-level jet of 45-55 knots and 0-6 km shear of 50-70 knots, which along with good lapse rates aloft around 6.5 C/km and high dewpoints into the upper 60s created 500-800 J/KG of CAPE. These ingredients promoted threat of damaging wind gusts of 50-70 mph or greater, hail, and isolated tornadoes within more intense storms embedded within the Squall line.","An EF1 tornado with peak winds near 110 mph raced NE from just west of Nicholls in Coffee County to Norman Cole Circle in west-central Bacon county before it dissipated. Most damage occurred to trees and farm buildings, with some outbuildings totally destroyed. The tornado continued to track NE crossing Roberts Cemetery Road, Dove Lane and Honey Suckle Road where EF1 strength continued to caused tree and outbuilding structure damage, including large hardwood trees blown down and |uprooted. The tornado continued NE and crossed Indian Road, |Black River Road and Florida Road where trees and outbuildings |were damaged. The tornado maintained EF1 strength as it damaged well-built |structures including a car port, outbuildings, farm buildings and |trees along Norman Cold Circle before dissipating around 1:05 pm EST.",CSV
202409,26,1345,202409,26,1415,195269,1207223,GEORGIA,13,2024,September,Flash Flood,C,33,BURKE,CAE,26-SEP-24 13:45:00,EST-5,26-SEP-24 14:15:00,0,0,0,0,5.00K,0.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,3.12,S,MAGRUDER,2.71,N,MIDVILLE,32.8751,-82.2346,32.8673,-82.2299,"Tropical Storm Helene formed in the NW Caribbean Sea on September 24. Helene moved northward into the Gulf of Mexico where it strengthened into a hurricane on September 25. During the day on September 26, Helene remained off the coast of Florida and an upper low over the southeast US led to strong moisture transport and strong forcing over the area. Heavy rain rates and training bands led to flash flooding developing. Increasing shear associated with the hurricane also led to the development of several tornadoes in heavy rain bands.",Hwy 305 was closed from Vidette to Midville due to flooding. Floodwaters pushed a vehicle off the roadway.,CSV
202409,26,1345,202409,26,1415,195269,1207229,GEORGIA,13,2024,September,Flash Flood,C,33,BURKE,CAE,26-SEP-24 13:45:00,EST-5,26-SEP-24 14:15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,4.83,ENE,GOUGH,5,ENE,GOUGH,33.1,-82.15,33.1018,-82.1577,"Tropical Storm Helene formed in the NW Caribbean Sea on September 24. Helene moved northward into the Gulf of Mexico where it strengthened into a hurricane on September 25. During the day on September 26, Helene remained off the coast of Florida and an upper low over the southeast US led to strong moisture transport and strong forcing over the area. Heavy rain rates and training bands led to flash flooding developing. Increasing shear associated with the hurricane also led to the development of several tornadoes in heavy rain bands.",Burke County EM reported Hwy 80 at Coursey Rd flooded.,CSV
202409,26,1416,202409,26,1436,195269,1207230,GEORGIA,13,2024,September,Flash Flood,C,33,BURKE,CAE,26-SEP-24 14:16:00,EST-5,26-SEP-24 14:36:00,0,0,0,0,0.00K,0.00K,Amateur Radio,,,Heavy Rain / Tropical System,,,,,,,,,4.97,ESE,GOUGH,5.05,ESE,GOUGH,33.0583,-82.1482,33.0586,-82.1461,"Tropical Storm Helene formed in the NW Caribbean Sea on September 24. Helene moved northward into the Gulf of Mexico where it strengthened into a hurricane on September 25. During the day on September 26, Helene remained off the coast of Florida and an upper low over the southeast US led to strong moisture transport and strong forcing over the area. Heavy rain rates and training bands led to flash flooding developing. Increasing shear associated with the hurricane also led to the development of several tornadoes in heavy rain bands.",Hwy 24 near Margaret Ln flooded.,CSV
202409,26,1340,202409,26,1410,195269,1207232,GEORGIA,13,2024,September,Flash Flood,C,73,COLUMBIA,CAE,26-SEP-24 13:40:00,EST-5,26-SEP-24 14:10:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain / Tropical System,,,,,,,,,.06,WSW,GROVETOWN,.47,SSW,GROVETOWN,33.4497,-82.2009,33.449,-82.2007,"Tropical Storm Helene formed in the NW Caribbean Sea on September 24. Helene moved northward into the Gulf of Mexico where it strengthened into a hurricane on September 25. During the day on September 26, Helene remained off the coast of Florida and an upper low over the southeast US led to strong moisture transport and strong forcing over the area. Heavy rain rates and training bands led to flash flooding developing. Increasing shear associated with the hurricane also led to the development of several tornadoes in heavy rain bands.",Trained spotter reported Old Brezelia Rd closed due to flash flooding.,CSV
202409,26,2100,202409,27,800,196785,1217257,GEORGIA,13,2024,September,Tropical Storm,Z,137,LONG,CHS,26-SEP-24 21:00:00,EST-5,27-SEP-24 08:00:00,0,0,0,0,,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Helene first developed into a tropical storm in the northwest Caribbean Sea in the late morning of September 24, and strengthened into a hurricane near the Yucatan peninsula about 24 hours later. Helene continued to strengthen and became a major hurricane as it moved to the north-northeast across the eastern Gulf of Mexico. Helene made landfall in the Big Bend region of Florida in the late evening hours of September 26 as a category 4 hurricane. Once inland, Helene moved quickly northward through the state of Georgia and produced widespread significant impacts across multiple states. ||The very large wind field associated with Helene produced widespread tropical storm force winds across southeast Georgia during the evening and overnight hours of September 26-27.  While the peak observed wind gust was 79 mph at the Reidsville Municipal Airport (KRVJ), widespread power outages caused nearly all automated observation sites to stop reporting so it is quite likely that the strongest winds that occurred were not recorded by any observation platforms.  Post-storm analysis suggests that Helene likely produced a large swath of 80+ mph wind gusts across interior southeast Georgia.  Regardless, wind impacts due to Helene were significant including widespread tree damage and power outages with several counties reporting near 100 percent power outages.  There was even 1 fatality associated with the wind damage as a tree fell on a camper, killing the occupant in Liberty County.  ||Heavy rainfall occurred across much of southeast Georgia, with the highest rainfall amounts concentrated across Chatham County where 3-6 inches of rain were recorded.  Elsewhere, rainfall amounts were mostly in the 2-4 inch range and no significant flooding or flash flooding was observed. ||Helene did produce modest storm surge along the southeast Georgia coast, resulting in a peak observed tide level of 2.34 ft MHHW (9.84 ft MLLW) at the Fort Pulaski National Ocean Service (NOS) tide gage.",Local broadcast media reported widespread power outages due to wind damage associated with Helene.,CSV
202409,26,2200,202409,27,900,196785,1217258,GEORGIA,13,2024,September,Tropical Storm,Z,114,TATTNALL,CHS,26-SEP-24 22:00:00,EST-5,27-SEP-24 09:00:00,0,0,0,0,,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Helene first developed into a tropical storm in the northwest Caribbean Sea in the late morning of September 24, and strengthened into a hurricane near the Yucatan peninsula about 24 hours later. Helene continued to strengthen and became a major hurricane as it moved to the north-northeast across the eastern Gulf of Mexico. Helene made landfall in the Big Bend region of Florida in the late evening hours of September 26 as a category 4 hurricane. Once inland, Helene moved quickly northward through the state of Georgia and produced widespread significant impacts across multiple states. ||The very large wind field associated with Helene produced widespread tropical storm force winds across southeast Georgia during the evening and overnight hours of September 26-27.  While the peak observed wind gust was 79 mph at the Reidsville Municipal Airport (KRVJ), widespread power outages caused nearly all automated observation sites to stop reporting so it is quite likely that the strongest winds that occurred were not recorded by any observation platforms.  Post-storm analysis suggests that Helene likely produced a large swath of 80+ mph wind gusts across interior southeast Georgia.  Regardless, wind impacts due to Helene were significant including widespread tree damage and power outages with several counties reporting near 100 percent power outages.  There was even 1 fatality associated with the wind damage as a tree fell on a camper, killing the occupant in Liberty County.  ||Heavy rainfall occurred across much of southeast Georgia, with the highest rainfall amounts concentrated across Chatham County where 3-6 inches of rain were recorded.  Elsewhere, rainfall amounts were mostly in the 2-4 inch range and no significant flooding or flash flooding was observed. ||Helene did produce modest storm surge along the southeast Georgia coast, resulting in a peak observed tide level of 2.34 ft MHHW (9.84 ft MLLW) at the Fort Pulaski National Ocean Service (NOS) tide gage.","Strong winds associated with Helene produced widespread tree damage and power outages. Tattnall County Emergency Management reported that 25 houses sustained damage from falling trees and that over 100,000 cubic yards of storm-related debris had been picked up. Furthermore, University of Georgia (UGA) Cooperative Extension reported significant tree loss at pecan tree farms in the county, with severe damage noted at farms south and southwest of Reidsville. A peak wind gust of 79 mph was measured at Reidsville Municipal Airport (KRVJ) before the site lost power. Also, a UGA Weather Network site near Glennville measured a peak wind gust of 65 mph.",CSV
202409,26,1900,202409,27,700,196785,1217259,GEORGIA,13,2024,September,Tropical Storm,Z,139,COASTAL LIBERTY,CHS,26-SEP-24 19:00:00,EST-5,27-SEP-24 07:00:00,0,0,0,0,,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Helene first developed into a tropical storm in the northwest Caribbean Sea in the late morning of September 24, and strengthened into a hurricane near the Yucatan peninsula about 24 hours later. Helene continued to strengthen and became a major hurricane as it moved to the north-northeast across the eastern Gulf of Mexico. Helene made landfall in the Big Bend region of Florida in the late evening hours of September 26 as a category 4 hurricane. Once inland, Helene moved quickly northward through the state of Georgia and produced widespread significant impacts across multiple states. ||The very large wind field associated with Helene produced widespread tropical storm force winds across southeast Georgia during the evening and overnight hours of September 26-27.  While the peak observed wind gust was 79 mph at the Reidsville Municipal Airport (KRVJ), widespread power outages caused nearly all automated observation sites to stop reporting so it is quite likely that the strongest winds that occurred were not recorded by any observation platforms.  Post-storm analysis suggests that Helene likely produced a large swath of 80+ mph wind gusts across interior southeast Georgia.  Regardless, wind impacts due to Helene were significant including widespread tree damage and power outages with several counties reporting near 100 percent power outages.  There was even 1 fatality associated with the wind damage as a tree fell on a camper, killing the occupant in Liberty County.  ||Heavy rainfall occurred across much of southeast Georgia, with the highest rainfall amounts concentrated across Chatham County where 3-6 inches of rain were recorded.  Elsewhere, rainfall amounts were mostly in the 2-4 inch range and no significant flooding or flash flooding was observed. ||Helene did produce modest storm surge along the southeast Georgia coast, resulting in a peak observed tide level of 2.34 ft MHHW (9.84 ft MLLW) at the Fort Pulaski National Ocean Service (NOS) tide gage.","Strong winds associated with Helene produced widespread tree damage and power outages across the entire county. Liberty County Emergency Management reported that over 500 residences were impacted, 4 of which were destroyed. Well over 100 trees were reported down on roadways or power lines.",CSV
202409,26,2000,202409,27,700,196785,1217260,GEORGIA,13,2024,September,Tropical Storm,Z,138,INLAND LIBERTY,CHS,26-SEP-24 20:00:00,EST-5,27-SEP-24 07:00:00,0,0,1,0,,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Helene first developed into a tropical storm in the northwest Caribbean Sea in the late morning of September 24, and strengthened into a hurricane near the Yucatan peninsula about 24 hours later. Helene continued to strengthen and became a major hurricane as it moved to the north-northeast across the eastern Gulf of Mexico. Helene made landfall in the Big Bend region of Florida in the late evening hours of September 26 as a category 4 hurricane. Once inland, Helene moved quickly northward through the state of Georgia and produced widespread significant impacts across multiple states. ||The very large wind field associated with Helene produced widespread tropical storm force winds across southeast Georgia during the evening and overnight hours of September 26-27.  While the peak observed wind gust was 79 mph at the Reidsville Municipal Airport (KRVJ), widespread power outages caused nearly all automated observation sites to stop reporting so it is quite likely that the strongest winds that occurred were not recorded by any observation platforms.  Post-storm analysis suggests that Helene likely produced a large swath of 80+ mph wind gusts across interior southeast Georgia.  Regardless, wind impacts due to Helene were significant including widespread tree damage and power outages with several counties reporting near 100 percent power outages.  There was even 1 fatality associated with the wind damage as a tree fell on a camper, killing the occupant in Liberty County.  ||Heavy rainfall occurred across much of southeast Georgia, with the highest rainfall amounts concentrated across Chatham County where 3-6 inches of rain were recorded.  Elsewhere, rainfall amounts were mostly in the 2-4 inch range and no significant flooding or flash flooding was observed. ||Helene did produce modest storm surge along the southeast Georgia coast, resulting in a peak observed tide level of 2.34 ft MHHW (9.84 ft MLLW) at the Fort Pulaski National Ocean Service (NOS) tide gage.","Strong winds associated with Helene produced widespread tree damage and power outages across the entire county. Liberty County Emergency Management reported that over 500 residences were impacted, 4 of which were destroyed. Well over 100 trees were reported down on roadways or power lines. One fatality occurred in Midway when a tree fell on a camper, killing the occupant inside.",CSV
202409,26,2300,202409,27,1000,196785,1217262,GEORGIA,13,2024,September,Tropical Storm,Z,99,CANDLER,CHS,26-SEP-24 23:00:00,EST-5,27-SEP-24 10:00:00,0,0,0,0,,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Helene first developed into a tropical storm in the northwest Caribbean Sea in the late morning of September 24, and strengthened into a hurricane near the Yucatan peninsula about 24 hours later. Helene continued to strengthen and became a major hurricane as it moved to the north-northeast across the eastern Gulf of Mexico. Helene made landfall in the Big Bend region of Florida in the late evening hours of September 26 as a category 4 hurricane. Once inland, Helene moved quickly northward through the state of Georgia and produced widespread significant impacts across multiple states. ||The very large wind field associated with Helene produced widespread tropical storm force winds across southeast Georgia during the evening and overnight hours of September 26-27.  While the peak observed wind gust was 79 mph at the Reidsville Municipal Airport (KRVJ), widespread power outages caused nearly all automated observation sites to stop reporting so it is quite likely that the strongest winds that occurred were not recorded by any observation platforms.  Post-storm analysis suggests that Helene likely produced a large swath of 80+ mph wind gusts across interior southeast Georgia.  Regardless, wind impacts due to Helene were significant including widespread tree damage and power outages with several counties reporting near 100 percent power outages.  There was even 1 fatality associated with the wind damage as a tree fell on a camper, killing the occupant in Liberty County.  ||Heavy rainfall occurred across much of southeast Georgia, with the highest rainfall amounts concentrated across Chatham County where 3-6 inches of rain were recorded.  Elsewhere, rainfall amounts were mostly in the 2-4 inch range and no significant flooding or flash flooding was observed. ||Helene did produce modest storm surge along the southeast Georgia coast, resulting in a peak observed tide level of 2.34 ft MHHW (9.84 ft MLLW) at the Fort Pulaski National Ocean Service (NOS) tide gage.","Strong winds associated with Helene produced widespread tree damage and power outages across Candler County. Power went out for 100 percent of the county at one point, approximately 11,000 people. University of Georgia (UGA) Cooperative Extension reported significant tree loss at pecan farms in the county, including 20-30 percent tree loss at sites north of Interstate 16.",CSV
